last_updated,price_usd,24h_volume_usd,market_cap_usd,available_supply,total_supply,percent_change_1h,percent_change_24h,percent_change_7d,volume,vwap,sell,buy,USD
1505360075,3829.68,2082070000.0,63436205864.0,16564362.0,16564362.0,-1.31,-4.32,-15.57,27886.10065851,3877.13,3816.89,3820.43,3818.66
1505360670,3827.53,2068260000.0,63400783862.0,16564412.0,16564412.0,-1.23,-4.26,-15.62,27704.90608175,3876.14,3818.96,3822.18,3820.57
1505361270,3818.61,2059270000.0,63253029307.0,16564412.0,16564412.0,-1.44,-4.43,-15.8,27657.57218297,3875.72,3793.72,3796.49,3795.1
1505361868,3802.57,2040960000.0,62987385572.0,16564425.0,16564425.0,-1.67,-4.78,-16.17,27645.18351972,3874.41,3768.41,3769.26,3768.83
1505362172,3797.22,2035640000.0,62898765899.0,16564425.0,16564425.0,-1.56,-4.87,-16.28,27560.90261697,3873.19,3771.85,3774.56,3773.21
1505362771,3800.95,2018880000.0,62960551204.0,16564425.0,16564425.0,-1.09,-4.69,-16.21,27345.34478783,3872.47,3803.43,3804.86,3804.15
1505363371,3817.69,2017200000.0,63237839678.0,16564425.0,16564425.0,-0.3,-4.17,-15.84,27473.13734832,3871.58,3822.11,3823.17,3822.64
1505363972,3829.63,2006970000.0,63435810394.0,16564475.0,16564475.0,0.13,-3.85,-15.58,27289.15615040,3870.69,3822.23,3823.97,3823.1
1505364574,3831.34,1995340000.0,63464135647.0,16564475.0,16564475.0,0.3,-3.72,-15.54,27191.11765858,3870.05,3813.9,3814.66,3814.28
1505364874,3830.22,1991470000.0,63445583435.0,16564475.0,16564475.0,0.39,-3.73,-15.57,27135.87891849,3869.36,3800.73,3802.61,3801.67
1505365469,3820.17,1979580000.0,63279301469.0,16564525.0,16564525.0,0.33,-3.99,-15.79,27037.42690230,3868.51,3831.51,3833.81,3832.66
1505366068,3835.31,1983820000.0,63530088378.0,16564525.0,16564525.0,0.91,-3.66,-15.46,26919.08969552,3867.47,3825.65,3827.41,3826.53
1505366668,3838.1,1975820000.0,63576445412.0,16564562.0,16564562.0,0.8,-3.69,-15.39,26887.21210246,3866.98,3830.96,3832.63,3831.8
1505367277,3847.36,1978750000.0,63729833256.0,16564562.0,16564562.0,0.59,-3.56,-15.19,26812.75442041,3866.20,3841.05,3842.89,3841.97
1505367870,3831.44,1961620000.0,63466221215.0,16564587.0,16564587.0,0.11,-4.02,-15.55,26939.68175536,3863.96,3804.89,3805.75,3805.32
1505368169,3827.56,1947000000.0,63401950618.0,16564587.0,16564587.0,-0.0,-4.16,-15.63,26982.77967178,3863.15,3814.27,3817.41,3815.84
1505368769,3823.56,1946340000.0,63335883448.0,16564637.0,16564637.0,-0.15,-4.4,-15.72,27100.96811586,3862.59,3799.52,3803.26,3801.39
1505369374,3816.86,1941730000.0,63224900380.0,16564637.0,16564637.0,-0.36,-4.61,-15.86,27141.09615152,3862.20,3803.12,3803.7,3803.41
1505369965,3822.81,1943740000.0,63323459970.0,16564637.0,16564637.0,-0.3,-4.44,-15.73,27181.29662872,3862.00,3820.55,3822.04,3821.29
1505370265,3825.53,1946520000.0,63368515783.0,16564637.0,16564637.0,-0.34,-4.36,-15.67,27222.15711101,3861.66,3812.27,3816.95,3814.61
1505370868,3820.58,1941880000.0,63286520829.0,16564637.0,16564637.0,-0.53,-4.44,-15.78,27195.50416502,3861.24,3809.45,3811.46,3810.46
1505371470,3818.9,1939680000.0,63258837358.0,16564675.0,16564675.0,-0.42,-4.42,-15.82,27286.95539148,3860.84,3798.64,3800.18,3799.41
1505372070,3814.72,1936030000.0,63189597016.0,16564675.0,16564675.0,-0.37,-4.46,-15.93,27297.80372056,3860.48,3808.15,3809.76,3808.96
1505372667,3828.05,1947820000.0,63410595536.0,16564725.0,16564725.0,0.17,-4.06,-15.65,27264.41641297,3859.63,3841.23,3843.4,3842.32
1505372966,3843.21,1955570000.0,63661716767.0,16564725.0,16564725.0,0.57,-3.66,-15.32,27379.99401296,3859.16,3863.13,3863.85,3863.49
1505373864,3856.67,1966970000.0,63884724246.0,16564737.0,16564737.0,0.93,-3.31,-15.06,27382.48846354,3858.79,3842.07,3845.87,3843.97
1505374167,3858.99,1969720000.0,63923154436.0,16564737.0,16564737.0,0.94,-3.26,-15.03,27327.83477656,3857.70,3890.73,3890.92,3890.83
1505374767,3883.98,1981530000.0,64337157705.0,16564750.0,16564750.0,1.67,-2.62,-14.51,27135.72403418,3856.78,3886.27,3887.83,3887.05
1505375370,3876.39,1934880000.0,64211431253.0,16564750.0,16564750.0,1.51,-2.76,-14.71,26513.95466608,3855.18,3878.61,3880.39,3879.5
1505375967,3867.83,1958760000.0,64069683406.0,16564762.0,16564762.0,1.07,-2.96,-14.95,26279.88241100,3854.30,3866.65,3869.28,3867.96
1505376568,3876.18,1966950000.0,64207999169.0,16564762.0,16564762.0,0.98,-2.71,-14.79,26268.00988897,3854.05,3890.46,3891.61,3891.03
1505376866,3850.53,1923000000.0,63783113024.0,16564762.0,16564762.0,0.02,-3.32,-15.4,26274.82968401,3853.51,3842.33,3844.02,3843.18
1505377465,3836.01,1958220000.0,63542784480.0,16564812.0,16564812.0,-0.57,-3.6,-15.73,26258.18834127,3853.18,3840.36,3842.26,3841.31
1505378063,3830.63,1958530000.0,63453665792.0,16564812.0,16564812.0,-1.03,-3.65,-15.88,26244.10132637,3852.97,3840.9,3841.55,3841.23
1505378966,3838.22,1964420000.0,63579488670.0,16564837.0,16564837.0,-1.01,-3.31,-15.76,26310.34474660,3852.30,3839.88,3842.61,3841.25
1505379567,3834.91,1961030000.0,63524659060.0,16564837.0,16564837.0,-0.85,-3.29,-15.86,26172.29487582,3851.25,3833.26,3834.46,3833.86
1505380167,3824.77,1954600000.0,63356691612.0,16564837.0,16564837.0,-0.86,-3.47,-16.11,26036.30866098,3849.82,3826.18,3828.16,3827.17
1505380470,3817.51,1953630000.0,63236430896.0,16564837.0,16564837.0,-0.84,-3.62,-16.29,26264.61717539,3849.39,3820.13,3821.45,3820.79
1505381067,3801.32,1952880000.0,62968531284.0,16564912.0,16564912.0,-1.08,-4.01,-16.66,26371.37330174,3848.28,3809.95,3811.86,3810.9
1505381669,3813.66,1960820000.0,63172942298.0,16564912.0,16564912.0,-0.56,-3.64,-16.42,26349.12566242,3847.96,3814.45,3820.09,3817.27
1505382262,3809.69,1956360000.0,63107179597.0,16564912.0,16564912.0,-0.67,-3.65,-16.53,26231.89298201,3847.05,3821.26,3823.88,3822.57
1505382869,3791.61,1953700000.0,62807685988.0,16564912.0,16564912.0,-1.09,-4.01,-16.95,26053.25206223,3844.63,3778.5,3781.0,3779.75
1505383169,3775.67,1947550000.0,62543690375.0,16564925.0,16564925.0,-1.48,-4.34,-17.33,26183.79953430,3843.53,3773.77,3776.04,3774.9
1505383765,3769.03,1957810000.0,62433699273.0,16564925.0,16564925.0,-1.49,-4.35,-17.5,26221.44739656,3843.05,3793.23,3795.95,3794.59
1505384367,3772.85,1965750000.0,62497165929.0,16564975.0,16564975.0,-1.04,-4.1,-17.46,26324.98589455,3842.28,3774.17,3776.59,3775.38
1505384974,3740.81,1964480000.0,61966424130.0,16564975.0,16564975.0,-1.79,-4.68,-18.21,26815.42228212,3839.88,3734.02,3735.95,3734.98
1505385571,3723.31,1982540000.0,61676630150.0,16565000.0,16565000.0,-2.18,-5.0,-18.61,27250.05954562,3837.64,3737.9,3738.97,3738.44
1505385868,3706.84,1988290000.0,61403804600.0,16565000.0,16565000.0,-2.62,-5.39,-18.98,27840.96715398,3834.31,3714.81,3716.25,3715.53
1505386473,3695.03,2005210000.0,61208171950.0,16565000.0,16565000.0,-2.42,-5.44,-19.27,28138.18125636,3830.70,3737.01,3739.94,3738.48
1505387069,3702.99,2005380000.0,61340214500.0,16565050.0,16565050.0,-2.05,-5.08,-19.1,27616.68974214,3829.65,3701.55,3702.03,3701.79
1505387680,3628.03,1992660000.0,60098498352.0,16565050.0,16565050.0,-3.62,-6.73,-20.75,28461.73029073,3823.86,3656.91,3659.47,3658.19
1505388268,3626.72,2043690000.0,60076798136.0,16565050.0,16565050.0,-3.4,-6.7,-20.79,28816.26756011,3820.12,3705.13,3707.16,3706.15
1505388568,3620.87,2058630000.0,59979892594.0,16565050.0,16565050.0,-3.27,-6.79,-20.92,28880.90157773,3819.05,3660.17,3662.67,3661.42
1505389166,3597.25,2056440000.0,59588669280.0,16565062.0,16565062.0,-3.41,-7.31,-21.46,29161.44735237,3815.79,3653.36,3656.58,3654.97
1505389772,3545.31,2062730000.0,58728279959.0,16565062.0,16565062.0,-4.35,-8.61,-22.6,29694.12064692,3810.62,3631.73,3633.28,3632.5
1505390371,3529.67,2116140000.0,58469248275.0,16565075.0,16565075.0,-4.4,-8.9,-22.97,30348.33960484,3804.31,3627.33,3628.79,3628.06
1505390971,3555.53,2171260000.0,58897621115.0,16565075.0,16565075.0,-2.87,-8.19,-22.41,30510.09997149,3801.25,3654.4,3659.42,3656.91
1505391267,3558.1,2178100000.0,58940193358.0,16565075.0,16565075.0,-2.41,-8.07,-22.36,30163.01290058,3799.36,3632.32,3635.15,3633.74
1505391869,3594.31,2212690000.0,59540147713.0,16565112.0,16565112.0,-0.8,-7.02,-21.6,30162.55231739,3797.11,3647.06,3650.85,3648.96
1505392473,3590.52,2216030000.0,59477365938.0,16565112.0,16565112.0,-0.21,-7.04,-21.7,30211.86726894,3794.84,3632.14,3635.92,3634.03
1505393071,3546.06,2206950000.0,58740927158.0,16565125.0,16565125.0,-0.71,-8.17,-22.7,30686.81099122,3790.45,3550.48,3551.58,3551.03
1505393671,3516.36,2232810000.0,58248942945.0,16565125.0,16565125.0,-0.92,-8.87,-23.36,31034.37774154,3786.43,3563.92,3566.64,3565.28
1505393974,3484.69,2225210000.0,57724454370.0,16565162.0,16565162.0,-1.7,-9.66,-24.06,32057.61349019,3774.12,3475.39,3476.18,3475.79
1505394571,3429.13,2230880000.0,56804093969.0,16565162.0,16565162.0,-3.56,-11.09,-25.28,32407.30433847,3763.76,3491.48,3493.39,3492.44
1505395171,3430.04,2261020000.0,56819212857.0,16565175.0,16565175.0,-3.78,-11.0,-25.3,32735.75937850,3758.85,3519.83,3525.57,3522.7
1505395767,3452.59,2305080000.0,57192757553.0,16565175.0,16565175.0,-3.55,-10.32,-24.83,32964.05176680,3755.80,3496.15,3503.08,3499.62
1505396376,3475.79,2337030000.0,57577156508.0,16565200.0,16565200.0,-2.25,-9.62,-24.35,33310.39521765,3752.70,3566.41,3573.56,3569.98
1505396671,3488.45,2364700000.0,57786871940.0,16565200.0,16565200.0,-1.73,-9.28,-24.09,33450.89802814,3749.94,3556.97,3560.72,3558.85
1505397272,3505.48,2390970000.0,58068977296.0,16565200.0,16565200.0,0.39,-8.85,-23.74,33481.65130801,3748.74,3539.91,3543.15,3541.53
1505397878,3496.46,2390510000.0,57919734015.0,16565250.0,16565250.0,1.11,-9.11,-23.96,33701.52590636,3746.20,3521.38,3525.92,3523.65
1505398473,3477.15,2394630000.0,57599859038.0,16565250.0,16565250.0,0.83,-9.62,-24.4,33993.88572362,3741.13,3527.42,3530.19,3528.8
1505399072,3476.24,2384980000.0,57584784660.0,16565250.0,16565250.0,0.9,-9.64,-24.43,33874.32052709,3736.96,3520.71,3521.6,3521.15
1505399369,3474.78,2388930000.0,57560599395.0,16565250.0,16565250.0,0.71,-9.66,-24.48,33961.39124643,3735.28,3541.96,3543.5,3542.73
1505399978,3530.57,2432330000.0,58485039485.0,16565325.0,16565325.0,1.48,-8.11,-23.28,33088.10446093,3731.62,3561.54,3563.53,3562.53
1505400566,3531.65,2432480000.0,58502930036.0,16565325.0,16565325.0,1.31,-8.04,-23.27,32949.03409971,3730.89,3585.14,3590.27,3587.7
1505401166,3531.31,2431960000.0,58497340201.0,16565337.0,16565337.0,1.09,-7.99,-23.29,32593.15250450,3729.21,3579.49,3581.25,3580.37
1505401778,3518.02,2419180000.0,58277186873.0,16565337.0,16565337.0,1.04,-8.3,-23.59,32241.83992819,3727.23,3563.85,3567.9,3565.87
1505402374,3528.33,2412690000.0,58447975497.0,16565337.0,16565337.0,1.36,-8.08,-23.38,31805.58715062,3725.54,3582.59,3583.99,3583.29
1505402669,3528.77,2408440000.0,58455264245.0,16565337.0,16565337.0,1.45,-8.05,-23.36,31712.68502111,3724.43,3570.25,3571.74,3571.0
1505403274,3518.21,2400200000.0,58280334287.0,16565337.0,16565337.0,0.35,-8.48,-23.61,31939.56539019,3721.49,3522.39,3524.92,3523.65
1505403864,3472.08,2368860000.0,57516307230.0,16565375.0,16565375.0,-1.26,-9.72,-24.61,32193.52363193,3716.88,3500.33,3502.51,3501.42
1505404474,3478.65,2383000000.0,57625141744.0,16565375.0,16565375.0,-1.49,-9.7,-24.47,32107.67249945,3713.91,3509.76,3513.26,3511.51
1505404768,3483.21,2391570000.0,57700808733.0,16565412.0,16565412.0,-1.3,-9.7,-24.37,32152.56896975,3712.77,3529.67,3530.77,3530.22
1505405373,3485.19,2389150000.0,57733608248.0,16565412.0,16565412.0,-1.17,-9.77,-24.33,32092.39063822,3712.15,3519.92,3522.38,3521.15
1505405976,3492.59,2395700000.0,57856192297.0,16565412.0,16565412.0,-0.87,-9.81,-24.18,31833.29467166,3710.58,3513.15,3515.58,3514.37
1505406575,3478.68,2380860000.0,57625767416.0,16565412.0,16565412.0,-0.96,-10.32,-24.5,31828.49527713,3708.79,3507.02,3508.03,3507.53
1505407170,3485.02,2387020000.0,57730837434.0,16565425.0,16565425.0,-0.34,-10.32,-24.37,31768.01220552,3707.62,3514.11,3516.07,3515.09
1505407470,3486.04,2386540000.0,57747734167.0,16565425.0,16565425.0,-0.18,-10.42,-24.35,31734.37656995,3703.51,3485.56,3486.24,3485.9
1505408072,3460.01,2359220000.0,57316536154.0,16565425.0,16565425.0,-0.63,-11.13,-24.93,31706.07834273,3699.83,3468.87,3470.4,3469.64
1505408669,3447.56,2351080000.0,57110382802.0,16565450.0,16565450.0,-1.01,-11.55,-25.2,31646.50204073,3695.60,3461.21,3462.31,3461.76
1505409270,3397.86,2296610000.0,56287079937.0,16565450.0,16565450.0,-2.61,-12.92,-26.29,32185.14172690,3684.90,3400.92,3402.09,3401.51
1505409869,3353.93,2334020000.0,55559399966.0,16565462.0,16565462.0,-3.77,-14.12,-27.25,32611.61042340,3677.98,3334.5,3337.43,3335.97
1505410474,3361.82,2364720000.0,55690101461.0,16565462.0,16565462.0,-3.52,-14.05,-27.08,32810.38634439,3673.79,3384.26,3384.64,3384.45
1505410773,3355.76,2366030000.0,55589966443.0,16565537.0,16565537.0,-3.52,-14.2,-27.21,32846.38260865,3670.65,3338.61,3341.14,3339.88
1505411373,3334.19,2366080000.0,55232647810.0,16565537.0,16565537.0,-3.85,-14.85,-27.68,32942.87632957,3667.49,3350.37,3355.2,3352.79
1505411968,3311.54,2364950000.0,54857564236.0,16565575.0,16565575.0,-4.25,-15.45,-28.19,33291.46155919,3661.34,3311.59,3312.25,3311.92
1505412577,3283.22,2375580000.0,54388427152.0,16565575.0,16565575.0,-3.69,-16.23,-28.8,33673.01355008,3652.61,3284.45,3289.5,3286.98
1505412876,3266.8,2379060000.0,54116420410.0,16565575.0,16565575.0,-3.74,-16.64,-29.16,33936.16515901,3645.55,3355.02,3358.41,3356.72
1505413479,3312.92,2438960000.0,54880464484.0,16565587.0,16565587.0,-1.61,-15.42,-28.16,34092.43418190,3641.04,3378.56,3379.68,3379.12
1505414072,3323.42,2460090000.0,55054403148.0,16565587.0,16565587.0,-0.94,-15.06,-27.93,34147.50300705,3636.68,3355.08,3356.16,3355.62
1505414666,3327.89,2475110000.0,55128577781.0,16565625.0,16565625.0,-0.6,-14.9,-27.83,34193.13809207,3635.29,3349.73,3352.55,3351.14
1505415274,3358.97,2508030000.0,55643437406.0,16565625.0,16565625.0,1.08,-14.04,-27.15,34538.74327918,3632.17,3434.89,3435.55,3435.22
1505415872,3394.72,2552570000.0,56235743368.0,16565650.0,16565650.0,2.77,-13.05,-26.37,35034.70146877,3628.53,3434.74,3438.03,3436.39
1505416176,3396.69,2560630000.0,56268377699.0,16565650.0,16565650.0,3.18,-12.95,-26.32,34949.80176798,3624.88,3482.72,3487.21,3484.97
1505416770,3421.2,2599550000.0,56674442834.0,16565662.0,16565662.0,3.67,-12.26,-25.78,35246.74388181,3623.15,3446.9,3450.35,3448.62
1505417371,3384.48,2587180000.0,56066151726.0,16565662.0,16565662.0,2.06,-13.15,-26.56,35724.13827314,3619.67,3405.82,3406.89,3406.36
1505417973,3365.44,2582880000.0,55750785272.0,16565675.0,16565675.0,1.09,-13.61,-26.96,35774.02128535,3616.98,3385.8,3388.95,3387.38
1505418569,3355.77,2586780000.0,55590595195.0,16565675.0,16565675.0,0.37,-13.86,-27.16,35892.42718651,3615.59,3365.98,3367.03,3366.51
1505418875,3331.25,2576010000.0,55184404844.0,16565675.0,16565675.0,-0.72,-14.48,-27.68,36139.93113884,3612.28,3365.23,3367.36,3366.3
1505419478,3325.41,2583860000.0,55087784342.0,16565712.0,16565712.0,-2.05,-14.61,-27.8,36221.28597598,3610.98,3366.6,3367.58,3367.09
1505420066,3372.01,2623010000.0,55859746521.0,16565712.0,16565712.0,-0.95,-13.4,-26.78,36720.51821219,3606.95,3389.69,3391.62,3390.65
1505420672,3374.89,2625690000.0,55907624516.0,16565762.0,16565762.0,-0.75,-13.29,-26.71,36745.97726247,3604.67,3412.62,3413.17,3412.9
1505421274,3372.61,2635120000.0,55869854579.0,16565762.0,16565762.0,-0.09,-13.33,-26.75,36844.95440159,3603.63,3399.01,3400.07,3399.54
1505421575,3360.79,2632650000.0,55674131292.0,16565787.0,16565787.0,-0.03,-13.62,-27.0,37126.45643798,3600.11,3365.71,3369.12,3367.41
1505422171,3344.85,2625680000.0,55410072647.0,16565787.0,16565787.0,-0.14,-14.06,-27.34,37112.36699674,3598.60,3377.13,3382.91,3380.02
1505422769,3341.57,2632870000.0,55355820405.0,16565812.0,16565812.0,-0.12,-14.19,-27.41,37108.48366179,3597.89,3389.91,3391.68,3390.8
1505423373,3329.13,2629090000.0,55149741704.0,16565812.0,16565812.0,-0.56,-14.59,-27.67,37366.37271897,3595.98,3354.27,3355.46,3354.87
1505423972,3285.82,2615740000.0,54432401247.0,16565850.0,16565850.0,-2.12,-15.78,-28.61,37877.84956407,3591.65,3296.7,3301.13,3298.92
1505424274,3288.91,2624920000.0,54483589724.0,16565850.0,16565850.0,-2.26,-15.77,-28.54,38031.66518417,3588.35,3294.9,3297.5,3296.2
1505424869,3285.89,2644270000.0,54433560857.0,16565850.0,16565850.0,-2.33,-15.94,-28.6,38289.93277195,3585.63,3339.08,3343.27,3341.18
1505425468,3286.83,2655990000.0,54449254368.0,16565887.0,16565887.0,-2.0,-16.0,-28.58,38419.16890881,3583.49,3318.06,3321.13,3319.6
1505426069,3274.93,2658880000.0,54252120313.0,16565887.0,16565887.0,-2.14,-16.36,-28.83,38576.30883778,3581.54,3294.96,3297.5,3296.23
1505426675,3252.85,2653760000.0,53886550458.0,16565950.0,16565950.0,-2.22,-16.98,-29.3,38542.07574762,3578.88,3290.41,3292.82,3291.62
1505426969,3245.3,2649410000.0,53761477535.0,16565950.0,16565950.0,-2.44,-17.19,-29.46,38820.53666697,3574.74,3333.77,3339.1,3336.43
1505427570,3280.86,2702630000.0,54350684109.0,16565987.0,16565987.0,-0.65,-16.31,-28.68,39137.88636998,3572.39,3336.82,3339.04,3337.93
1505428170,3269.01,2691220000.0,54154377163.0,16565987.0,16565987.0,-0.62,-16.58,-28.93,39103.55556573,3568.45,3312.75,3313.76,3313.26
1505428769,3254.4,2684970000.0,53912390400.0,16566000.0,16566000.0,-0.88,-16.92,-29.23,39192.51891516,3566.64,3293.39,3295.46,3294.43
1505429368,3233.51,2679900000.0,53566326660.0,16566000.0,16566000.0,-1.47,-17.42,-29.68,39350.98526995,3564.24,3308.59,3312.45,3310.52
1505429671,3251.77,2702990000.0,53868821820.0,16566000.0,16566000.0,-0.5,-16.95,-29.28,39314.25046554,3562.14,3307.24,3308.81,3308.02
1505430266,3246.93,2702480000.0,53788804727.0,16566050.0,16566050.0,-0.52,-17.08,-29.38,39537.69272448,3560.13,3309.06,3309.12,3309.09
1505430866,3243.84,2704810000.0,53737615632.0,16566050.0,16566050.0,-0.62,-17.18,-29.44,39617.62687984,3558.71,3310.5,3312.11,3311.31
1505431470,3199.88,2690100000.0,53009490470.0,16566087.0,16566087.0,-2.07,-18.31,-30.39,40437.54590499,3552.21,3239.86,3240.88,3240.37
1505432075,3175.12,2693940000.0,52599314155.0,16566087.0,16566087.0,-2.48,-18.98,-30.92,40938.56531859,3547.19,3240.22,3243.08,3241.65
1505432375,3186.94,2716420000.0,52795284651.0,16566137.0,16566137.0,-2.1,-18.67,-30.66,40916.40477687,3544.56,3238.9,3243.37,3241.13
1505432977,3167.46,2703620000.0,52472576302.0,16566137.0,16566137.0,-2.4,-19.15,-31.08,41118.25436518,3537.94,3213.27,3215.99,3214.63
1505433566,3154.95,2716310000.0,52265453816.0,16566175.0,16566175.0,-2.76,-19.45,-31.35,41330.74818066,3535.56,3237.21,3240.22,3238.72
1505434180,3181.2,2761250000.0,52700315910.0,16566175.0,16566175.0,-1.71,-18.71,-30.78,41587.15329750,3533.16,3243.44,3244.54,3243.99
1505434771,3199.14,2789790000.0,52997513090.0,16566175.0,16566175.0,-0.65,-18.22,-30.39,41719.86734138,3530.78,3293.28,3295.21,3294.24
1505435368,3263.47,2870870000.0,54063215127.0,16566175.0,16566175.0,2.18,-16.53,-28.98,42139.39865130,3527.35,3325.45,3326.1,3325.77
1505435668,3292.3,2904360000.0,54540817953.0,16566175.0,16566175.0,3.41,-15.77,-28.35,42424.36603884,3525.76,3358.56,3363.2,3360.88
1505436271,3297.14,2927890000.0,54621037805.0,16566187.0,16566187.0,4.02,-15.61,-28.25,42589.41244122,3524.10,3339.73,3341.49,3340.61
1505436873,3284.04,2931940000.0,54404020755.0,16566187.0,16566187.0,3.66,-15.91,-28.53,42822.46174607,3522.65,3331.67,3335.59,3333.63
1505437482,3310.9,2970060000.0,54849114353.0,16566225.0,16566225.0,4.34,-15.14,-27.95,43120.22308134,3521.28,3390.43,3392.22,3391.33
1505437770,3350.36,3019180000.0,55502817591.0,16566225.0,16566225.0,5.59,-14.13,-27.09,43546.99969372,3520.05,3395.91,3398.19,3397.05
1505438377,3365.94,3054750000.0,55761296362.0,16566337.0,16566337.0,4.37,-13.67,-26.76,43739.04782208,3519.24,3403.73,3406.35,3405.04
1505438967,3358.2,3061570000.0,55633072913.0,16566337.0,16566337.0,3.52,-13.87,-26.93,43886.88050937,3518.25,3393.22,3396.72,3394.97
1505439573,3322.0,3044110000.0,55033414700.0,16566350.0,16566350.0,1.34,-14.78,-27.72,43960.48682719,3517.62,3370.1,3371.03,3370.57
1505440174,3336.03,3064790000.0,55265840591.0,16566350.0,16566350.0,1.42,-14.37,-27.42,44059.04911142,3516.81,3394.35,3396.6,3395.48
1505440481,3343.47,3076630000.0,55389094235.0,16566350.0,16566350.0,1.26,-14.14,-27.26,44229.55562783,3516.10,3403.21,3404.26,3403.74
1505441077,3369.46,3120660000.0,55819737908.0,16566375.0,16566375.0,1.35,-13.36,-26.7,44465.79973748,3515.07,3396.93,3401.97,3399.45
1505441679,3369.68,3124450000.0,55823382510.0,16566375.0,16566375.0,0.61,-13.25,-26.7,44501.11827666,3514.64,3418.53,3421.3,3419.92
1505442273,3403.59,3171890000.0,56385189129.0,16566387.0,16566387.0,1.58,-12.26,-25.97,44730.76772952,3513.75,3453.53,3454.88,3454.21
1505442877,3424.63,3202620000.0,56733745912.0,16566387.0,16566387.0,2.39,-11.58,-25.53,44956.52742199,3513.09,3432.87,3435.21,3434.04
1505443473,3405.16,3197730000.0,56411453744.0,16566462.0,16566462.0,2.04,-11.96,-25.96,44886.50363055,3511.87,3435.79,3436.49,3436.14
1505443777,3385.67,3185740000.0,56088573400.0,16566462.0,16566462.0,1.34,-12.37,-26.39,44961.45100376,3511.24,3408.58,3410.18,3409.38
1505444373,3368.81,3178760000.0,55809347070.0,16566487.0,16566487.0,0.45,-12.72,-26.77,45013.24619389,3510.18,3386.65,3389.41,3388.03
1505444976,3367.23,3180260000.0,55783172021.0,16566487.0,16566487.0,-0.09,-12.68,-26.83,44837.69227401,3508.30,3389.7,3391.45,3390.58
1505445575,3344.86,3155730000.0,55412914193.0,16566587.0,16566587.0,-1.25,-13.14,-27.33,44779.44924804,3506.11,3354.07,3355.88,3354.97
1505446166,3330.27,3147620000.0,55171207688.0,16566587.0,16566587.0,-2.13,-13.46,-27.66,44789.95774858,3505.11,3351.73,3354.03,3352.88
1505446467,3333.54,3151440000.0,55225380428.0,16566587.0,16566587.0,-2.2,-13.32,-27.59,44794.94407337,3504.12,3368.2,3371.87,3370.04
1505447075,3363.03,3181060000.0,55713972798.0,16566600.0,16566600.0,-0.98,-12.4,-26.97,44966.28072252,3503.05,3395.88,3397.14,3396.51
1505447673,3363.5,3179580000.0,55721759100.0,16566600.0,16566600.0,-0.69,-12.35,-26.97,45027.57719407,3502.39,3389.71,3391.31,3390.51
1505448268,3346.44,3169230000.0,55439300226.0,16566650.0,16566650.0,-0.82,-12.73,-27.36,44913.68297322,3500.67,3369.88,3371.6,3370.74
1505448568,3343.82,3160330000.0,55395895603.0,16566650.0,16566650.0,-0.69,-12.78,-27.42,44790.39598143,3499.36,3368.84,3370.2,3369.52
1505449173,3341.91,3156530000.0,55364336849.0,16566675.0,16566675.0,-0.21,-12.78,-27.46,44910.68426182,3498.55,3346.74,3348.91,3347.82
1505449770,3326.8,3141930000.0,55114014390.0,16566675.0,16566675.0,-0.45,-13.12,-27.8,44764.57120426,3496.52,3345.02,3346.14,3345.58
1505450369,3331.26,3148030000.0,55187901761.0,16566675.0,16566675.0,-0.38,-12.93,-27.7,44827.28699876,3496.05,3365.01,3368.4,3366.7
1505450970,3292.63,3130760000.0,54547931105.0,16566675.0,16566675.0,-1.86,-13.9,-28.54,45212.75075551,3493.99,3286.22,3286.73,3286.48
1505451272,3294.2,3131300000.0,54573940785.0,16566675.0,16566675.0,-1.76,-13.85,-28.51,45199.33376136,3493.32,3315.92,3317.33,3316.63
1505451873,3298.88,3145770000.0,54651512411.0,16566687.0,16566687.0,-1.53,-13.73,-28.41,45242.48123194,3492.51,3290.5,3294.22,3292.36
1505452468,3270.62,3126250000.0,54183337836.0,16566687.0,16566687.0,-2.13,-14.46,-29.03,45350.55048920,3491.32,3285.41,3285.48,3285.44
1505453071,3237.0,3110100000.0,53626407900.0,16566700.0,16566700.0,-2.92,-15.33,-29.76,45546.41114823,3489.70,3255.12,3255.95,3255.54
1505453667,3265.48,3145210000.0,54098227516.0,16566700.0,16566700.0,-1.93,-14.59,-29.14,45615.67808496,3488.59,3301.8,3303.32,3302.56
1505454266,3272.27,3160270000.0,54210797216.0,16566725.0,16566725.0,-1.29,-14.47,-28.99,45370.34216153,3484.44,3301.65,3303.43,3302.54
1505454572,3277.18,3169380000.0,54292139836.0,16566725.0,16566725.0,-0.9,-14.4,-28.89,45390.92956407,3482.87,3303.32,3306.46,3304.89
1505455162,3294.35,3190040000.0,54576590504.0,16566725.0,16566725.0,-0.1,-13.98,-28.52,45495.71575389,3480.44,3337.3,3338.33,3337.81
1505455768,3316.29,3212120000.0,54940064450.0,16566725.0,16566725.0,1.0,-13.49,-28.04,45539.22615452,3479.50,3343.5,3345.34,3344.42
1505456369,3295.18,3198020000.0,54590380428.0,16566737.0,16566737.0,0.96,-14.08,-28.5,45661.99858084,3478.32,3313.18,3314.62,3313.9
1505456970,3244.74,3163460000.0,53754754213.0,16566737.0,16566737.0,-0.33,-15.48,-29.61,46042.57589653,3475.41,3231.11,3232.78,3231.94
